YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-12,WEEKDAY,6,TRAIN,CE1/DT16,7118,24550
2025-12,WEEKDAY,19,TRAIN,DT25,4557,7856
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1409,354
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,TE15,5431,5184
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE6,1883,7292
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW32,2861,764
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE18,622,1512
2025-12,WEEKDAY,17,TRAIN,PW5,2605,4526
2025-12,WEEKDAY,9,TRAIN,EW17,40927,27565
2025-12,WEEKDAY,23,TRAIN,DT23,1381,1487
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC21,20,62
2025-12,WEEKDAY,8,TRAIN,EW32,4100,26229
2025-12,WEEKDAY,6,TRAIN,EW26,60786,25864
2025-12,WEEKDAY,11,TRAIN,DT21,7148,9275
2025-12,WEEKDAY,13,TRAIN,PW1,2158,3033
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS20,16076,10601
2025-12,WEEKDAY,10,TRAIN,PE2,6941,2424
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11824,13858
2025-12,WEEKDAY,12,TRAIN,EW32,3953,1885
2025-12,WEEKDAY,10,TRAIN,TE15,7445,10459
2025-12,WEEKDAY,6,TRAIN,NS25/EW13,2342,16047
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,BP7,479,141
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,SE5,527,122
2025-12,WEEKDAY,11,TRAIN,EW14/NS26,59086,54501
2025-12,WEEKDAY,12,TRAIN,SE4,4823,3131
2025-12,WEEKDAY,14,TRAIN,NS16,36481,38741
2025-12,WEEKDAY,14,TRAIN,NS28,2299,2804
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,DT5,7534,7793
2025-12,WEEKDAY,12,TRAIN,CC6,7530,8714
2025-12,WEEKDAY,20,TRAIN,DT24,3549,7510
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW10,6337,6480
2025-12,WEEKDAY,10,TRAIN,NS21/DT11,50562,49854
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,EW25,59,686
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,PE3,534,2478
2025-12,WEEKDAY,20,TRAIN,TE29,1723,5377
2025-12,WEEKDAY,17,TRAIN,TE8,16324,15891
2025-12,WEEKDAY,10,TRAIN,EW5,34799,21440
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,PW4,2326,2263
2025-12,WEEKDAY,23,TRAIN,TE4,1683,1876
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,SW6,1186,453
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT30,2826,1458
2025-12,WEEKDAY,9,TRAIN,TE28,6800,2353
2025-12,WEEKDAY,12,TRAIN,PW4,4805,3984
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,DT4,1224,725
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2284,5771
2025-12,WEEKDAY,11,TRAIN,TE12,6785,6086
2025-12,WEEKDAY,5,TRAIN,DT31,2446,58
2025-12,WEEKDAY,0,TRAIN,NS13,4096,10099
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC26,1,45
2025-12,WEEKDAY,0,TRAIN,BP13,0,1
2025-12,WEEKDAY,13,TRAIN,BP11,3205,2592
2025-12,WEEKDAY,7,TRAIN,NS13,141650,42004
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,CC7,1121,595
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,PW4,2174,2556
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SE5,1061,1220
2025-12,WEEKDAY,23,TRAIN,DT29,936,5815
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS13,18849,29792
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT29,3603,1372
2025-12,WEEKDAY,22,TRAIN,NS28,964,829
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT3,3049,1502
2025-12,WEEKDAY,18,TRAIN,EW14/NS26,294514,46558
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,DT33,9807,2460
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,SW8,4,75
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,DT6,2777,2546
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,28558,30247
2025-12,WEEKDAY,5,TRAIN,CC21,988,216
2025-12,WEEKDAY,10,TRAIN,PW6,2112,860
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,BP12,909,814
2025-12,WEEKDAY,15,TRAIN,SE4,2902,3532
2025-12,WEEKDAY,9,TRAIN,CC12,13233,4376
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CG1/DT35,7158,10337
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NE15,9338,9297
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,35150,30827
2025-12,WEEKDAY,21,TRAIN,EW29,12074,5400
2025-12,WEEKDAY,15,TRAIN,SW3,1685,2027
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2495,366
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,844,2188
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2568,2887
2025-12,WEEKDAY,7,TRAIN,CC27,1230,14102
2025-12,WEEKDAY,17,TRAIN,NS15,54492,21954
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,EW11,4746,3779
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE7,527,2031
2025-12,WEEKDAY,8,TRAIN,TE19,2416,73892
2025-12,WEEKDAY,14,TRAIN,CC21,11761,9172
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC6,157,657
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT5,3978,3565
2025-12,WEEKDAY,12,TRAIN,NS20,54911,51275
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW11,427,39
2025-12,WEEKDAY,21,TRAIN,DT8,1686,2797
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,PW3,188,682
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,CC11,734,1594
2025-12,WEEKDAY,9,TRAIN,SE1,7039,2314
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT17,2292,2341
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,4909,13522
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,25042,25148
2025-12,WEEKDAY,5,TRAIN,NS8,14332,2298
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC2,2028,1664
2025-12,WEEKDAY,13,TRAIN,TE19,8901,12340
2025-12,WEEKDAY,9,TRAIN,CC6,3322,10957
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW22,2192,2570
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1760,1475
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,EW25,7029,5593
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,TE6,7393,2459
2025-12,WEEKDAY,5,TRAIN,EW26,18192,2190
2025-12,WEEKDAY,10,TRAIN,EW6,10925,6136
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,DT5,5427,5110
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,NS13,22075,32519
2025-12,WEEKDAY,22,TRAIN,CC6,13513,3719
2025-12,WEEKDAY,19,TRAIN,EW3,13635,26778
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW29,2447,7718
2025-12,WEEKDAY,14,TRAIN,TE12,4778,6458
2025-12,WEEKDAY,5,TRAIN,BP12,2985,164
2025-12,WEEKDAY,16,TRAIN,EW30,7968,769
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC26,1563,2598
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,SE2,2190,470
2025-12,WEEKDAY,8,TRAIN,EW29,11615,72725
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,EW23,20332,20380
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,CC10/DT26,407,136
2025-12,WEEKDAY,7,TRAIN,DT2,4783,11307
2025-12,WEEKDAY,19,TRAIN,BP5,2167,3585
2025-12,WEEKDAY,11,TRAIN,NS21/DT11,53148,47917
2025-12,WEEKDAY,8,TRAIN,DT33,81627,14488
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,8967,6335
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7741,11740
2025-12,WEEKDAY,15,TRAIN,NS10,27145,30597
2025-12,WEEKDAY,17,TRAIN,DT3,9077,9569
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,DT4,64,557
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,TE26,7768,7070
2025-12,WEEKDAY,12,TRAIN,TE3,13701,10969
2025-12,WEEKDAY,23,TRAIN,CC25,692,1565
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP12,1478,824
2025-12,WEEKDAY,18,TRAIN,CC27,47333,3584
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,EW29,2073,3231
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC23,1810,1801
2025-12,WEEKDAY,15,TRAIN,SW8,1806,1807
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS8,6683,7672
2025-12,WEEKDAY,12,TRAIN,SE5,2936,1981
2025-12,WEEKDAY,22,TRAIN,BP8,1235,1129
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE22,7372,1208
2025-12,WEEKDAY,21,TRAIN,NS18,6481,24083
2025-12,WEEKDAY,15,TRAIN,EW15,35036,20867
2025-12,WEEKDAY,18,TRAIN,EW24/NS1,224993,172718
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,CC25,3,40
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,CC14,177,138
2025-12,WEEKDAY,12,TRAIN,NS24/NE6/CC1,35390,54687
2025-12,WEEKDAY,0,TRAIN,EW14/NS26,22945,549
2025-12,WEEKDAY,11,TRAIN,TE4,4603,3869
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP4,815,596
2025-12,WEEKDAY,0,TRAIN,SW5,160,1391
2025-12,WEEKDAY,15,TRAIN,DT18,14418,7804
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2146,1641
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3053,536
2025-12,WEEKDAY,5,TRAIN,CC24,230,661
2025-12,WEEKDAY,6,TRAIN,CC11,9856,23566
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,12996,23063
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NE18,0,361
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3080,1951
2025-12,WEEKDAY,7,TRAIN,NS14,109178,29099
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,12208,11855
2025-12,WEEKDAY,6,TRAIN,PW6,1765,203
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,CC11,129,32
2025-12,WEEKDAY,18,TRAIN,TE14/NS22,167006,156805
2025-12,WEEKDAY,19,TRAIN,TE13,6694,8182
2025-12,WEEKDAY,8,TRAIN,NS24/NE6/CC1,25011,50933
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3632,9624
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW1,5439,12782
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,CC20,246,369
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,BP13,573,140
2025-12,WEEKDAY,17,TRAIN,EW19,30280,26543
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,CC21,4909,4688
2025-12,WEEKDAY,19,TRAIN,PW5,2284,7522
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW25,6813,4807
2025-12,WEEKDAY,7,TRAIN,DT33,67490,18917
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC23,1141,572
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,TE18,3396,7067
2025-12,WEEKDAY,17,TRAIN,PW7,4447,5358
2025-12,WEEKDAY,15,TRAIN,NS11,27867,33384
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,TE11,984,1040
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,18054,2610
2025-12,WEEKDAY,11,TRAIN,CC26,4722,2507
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1071,720
2025-12,WEEKDAY,12,TRAIN,EW14/NS26,73462,53637
2025-12,WEEKDAY,13,TRAIN,NS11,33654,29046
2025-12,WEEKDAY,20,TRAIN,NS14,19171,49836
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC7,2636,2418
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,PE5,3432,1129
2025-12,WEEKDAY,9,TRAIN,NE9,34846,30649
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,EW29,9545,7899
2025-12,WEEKDAY,21,TRAIN,NE12/CC13,57937,67343
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NE9,5017,10314
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,CC2,811,826
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NE8,25976,12817
2025-12,WEEKDAY,15,TRAIN,TE13,5627,5180
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,NS3,6656,10044
2025-12,WEEKDAY,13,TRAIN,EW17,28316,25541
2025-12,WEEKDAY,15,TRAIN,PW3,573,670
2025-12,WEEKDAY,17,TRAIN,SW5,9057,12243
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NS10,8355,19288
2025-12,WEEKDAY,11,TRAIN,BP2,2694,1067
2025-12,WEEKDAY,0,TRAIN,NE11,202,698
2025-12,WEEKDAY,0,TRAIN,PE1,81,1033
2025-12,WEEKDAY,17,TRAIN,NS8,30478,31337
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,CC24,4180,2771
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,TE8,3761,4998
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS13,23322,32274
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PE5,3336,983
2025-12,WEEKDAY,8,TRAIN,CC23,4199,65450
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,29525,33670
2025-12,WEEKDAY,6,TRAIN,EW15,3420,28291
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,SE1,1615,1659
2025-12,WEEKDAY,8,TRAIN,PE6,14126,6950
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,DT24,18,230
2025-12,WEEKDAY,22,TRAIN,EW28,9046,29382
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,EW30,304,175
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,367,532
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC20,1747,1998
2025-12,WEEKDAY,19,TRAIN,EW24/NS1,141415,107007
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,EW20,5966,5424
2025-12,WEEKDAY,10,TRAIN,DT7,3230,2905
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE14/NS22,71854,13842
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,PW2,92,16
2025-12,WEEKDAY,20,TRAIN,DT28,8569,15670
2025-12,WEEKDAY,19,TRAIN,BP4,1309,3882
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW20,7034,4263
2025-12,WEEKDAY,20,TRAIN,CC5,5497,4150
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,PE5,9,415
2025-12,WEEKDAY,0,TRAIN,EW22,80,464
2025-12,WEEKDAY,0,TRAIN,EW10,1410,1727
2025-12,WEEKDAY,23,TRAIN,DT6,621,2203
2025-12,WEEKDAY,17,TRAIN,BP10,3247,5065
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,DT27,2149,4671
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS3,8797,10041
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,EW23,12990,19856
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,TE6,4529,3838
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,CC8,3613,3269
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1325,1374
2025-12,WEEKDAY,16,TRAIN,TE6,7999,11779
2025-12,WEEKDAY,22,TRAIN,BP4,522,1837
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PW1,210,1107
2025-12,WEEKDAY,18,TRAIN,NE4/DT19,118347,91483
2025-12,WEEKDAY,20,TRAIN,BP12,1016,3348
2025-12,WEEKDAY,9,TRAIN,TE4,5053,5960
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1039,1892
2025-12,WEEKDAY,11,TRAIN,NS3,22499,12580
2025-12,WEEKDAY,12,TRAIN,PE6,10549,7291
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,CC2,1944,2019
2025-12,WEEKDAY,15,TRAIN,NS3,15509,18362
2025-12,WEEKDAY,6,TRAIN,TE22,117,683
2025-12,WEEKDAY,10,TRAIN,SW6,4239,1555
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,EW26,10957,17212
2025-12,WEEKDAY,13,TRAIN,DT8,3178,3187
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,BP11,1857,1116
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,48601,22066
2025-12,WEEKDAY,7,TRAIN,TE6,35279,7670
2025-12,WEEKDAY,8,TRAIN,DT8,7275,6259
2025-12,WEEKDAY,6,TRAIN,BP10,6464,974
2025-12,WEEKDAY,0,TRAIN,EW31,13,173
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,36598,31667
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,TE18,6560,6684
2025-12,WEEKDAY,22,TRAIN,NE17/PTC,19743,38761
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS19,19074,19714
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,CC23,43,323
2025-12,WEEKDAY,22,TRAIN,CC11,10812,6838
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,CC14,2943,2410
2025-12,WEEKDAY,7,TRAIN,NS23,8022,25133
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NE15,6035,1901
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,DT29,3100,3102
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,NE17/PTC,14930,17437
2025-12,WEEKDAY,6,TRAIN,NS12,28123,8458
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,BP9,21,242
2025-12,WEEKDAY,16,TRAIN,EW22,15816,7339
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,TE19,1805,1791
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,DT17,36,3
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,TE18,102,109
2025-12,WEEKDAY,15,TRAIN,CC19/DT9,6330,6267
2025-12,WEEKDAY,17,TRAIN,NE11,25045,24857
2025-12,WEEKENDS/HOLIDAY,5,TRAIN,NS15,886,286
2025-12,WEEKDAY,11,TRAIN,TE24,3623,2122
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SW5,3876,3107
2025-12,WEEKDAY,17,TRAIN,TE5,9379,8669
2025-12,WEEKDAY,9,TRAIN,EW22,8654,16560
2025-12,WEEKENDS/HOLIDAY,21,TRAIN,TE1,834,2372
2025-12,WEEKDAY,8,TRAIN,TE12,6162,21207
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS23,24270,27029
2025-12,WEEKDAY,23,TRAIN,EW4,1242,7236
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2122,592
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1370,637
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW22,2498,1623
2025-12,WEEKDAY,22,TRAIN,NE11,7820,12066
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,NS13,22637,23928
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS20,59,181
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,TE15,5035,4818
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,PW6,912,286
2025-12,WEEKDAY,11,TRAIN,NE7/DT12,27825,33273
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,21996,13836
2025-12,WEEKDAY,22,TRAIN,BP7,278,853
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,EW32,2236,4529
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,SE3,1913,601
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,SW2,3129,2346
2025-12,WEEKDAY,6,TRAIN,PW2,15,110
2025-12,WEEKDAY,15,TRAIN,NS24/NE6/CC1,47100,43391
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,PE4,843,1001
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT2,304,656
2025-12,WEEKDAY,15,TRAIN,EW8/CC9,47878,43479
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,EW27,12208,6747
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,NS3,121,1413
2025-12,WEEKENDS/HOLIDAY,23,TRAIN,NS2,1768,7111
2025-12,WEEKDAY,23,TRAIN,BP3,250,1213
2025-12,WEEKENDS/HOLIDAY,10,TRAIN,EW28,14804,4544
2025-12,WEEKDAY,16,TRAIN,NE8,31663,32843
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1292,1196
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,TE26,3386,2389
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,TE29,842,2100
2025-12,WEEKDAY,6,TRAIN,EW24/NS1,32177,71277
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,TE4,2569,1806
2025-12,WEEKDAY,19,TRAIN,CC5,8383,6069
2025-12,WEEKDAY,22,TRAIN,CC8,3870,6696
2025-12,WEEKDAY,20,TRAIN,TE23,2064,4036
2025-12,WEEKDAY,18,TRAIN,EW27,90946,150156
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,SW2,2596,2583
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,27394,31515
2025-12,WEEKDAY,8,TRAIN,PE1,9375,1771
2025-12,WEEKDAY,23,TRAIN,NE8,12436,9622
2025-12,WEEKDAY,20,TRAIN,PW3,382,1748
2025-12,WEEKENDS/HOLIDAY,18,TRAIN,TE23,1625,1724
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,SE3,1177,1189
2025-12,WEEKDAY,11,TRAIN,CG1/DT35,7705,13838
2025-12,WEEKDAY,13,TRAIN,NS21/DT11,53532,61167
2025-12,WEEKDAY,13,TRAIN,TE7,5882,5274
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,DT7,1834,2165
2025-12,WEEKDAY,22,TRAIN,DT34,2093,5206
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,CC24,3753,2704
2025-12,WEEKDAY,23,TRAIN,DT24,836,4388
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,12917,23273
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CC23,1657,724
2025-12,WEEKDAY,9,TRAIN,BP2,4644,1297
2025-12,WEEKDAY,8,TRAIN,DT29,29791,10601
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1037,446
2025-12,WEEKDAY,19,TRAIN,NE7/DT12,40867,46594
2025-12,WEEKDAY,13,TRAIN,PE4,1643,1721
2025-12,WEEKDAY,17,TRAIN,CC4/DT15,51803,24827
2025-12,WEEKDAY,12,TRAIN,NE8,26352,37130
2025-12,WEEKDAY,23,TRAIN,SE3,165,2529
2025-12,WEEKDAY,12,TRAIN,NS15,21337,14959
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT6,598,1964
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,PE2,1689,381
2025-12,WEEKENDS/HOLIDAY,0,TRAIN,SE5,30,192
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NS7,12208,10682
2025-12,WEEKDAY,9,TRAIN,DT5,21628,12530
2025-12,WEEKDAY,11,TRAIN,NE1/CC29,23499,85162
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,DT34,984,1319
2025-12,WEEKENDS/HOLIDAY,20,TRAIN,CC6,4502,2073
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1391,5534
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,NS13,23510,20676
2025-12,WEEKDAY,10,TRAIN,PW5,2820,1316
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,NS9/TE2,12620,8720
2025-12,WEEKDAY,21,TRAIN,EW16/NE3/TE17,35546,15596
2025-12,WEEKDAY,8,TRAIN,DT24,17055,12166
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,NE11,3169,4897
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2445,9856
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1567,1682
2025-12,WEEKDAY,20,TRAIN,DT7,2369,3886
2025-12,WEEKDAY,17,TRAIN,CC10/DT26,41927,21416
2025-12,WEEKENDS/HOLIDAY,17,TRAIN,NS15,6003,5861
2025-12,WEEKENDS/HOLIDAY,13,TRAIN,NE18,6018,6001
2025-12,WEEKDAY,19,TRAIN,TE1,9437,9014
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3127,1887
2025-12,WEEKDAY,8,TRAIN,DT7,7193,11966
2025-12,WEEKDAY,21,TRAIN,CE1/DT16,93958,33837
2025-12,WEEKDAY,20,TRAIN,CC7,4167,8550
2025-12,WEEKENDS/HOLIDAY,14,TRAIN,TE11,1410,1443
2025-12,WEEKDAY,6,TRAIN,DT2,1590,1691
2025-12,WEEKDAY,23,TRAIN,NS4/BP1,6733,19298
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,DT28,4276,6558
2025-12,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,5408,10393
2025-12,WEEKENDS/HOLIDAY,12,TRAIN,CE1/DT16,11865,29946
2025-12,WEEKDAY,14,TRAIN,TE3,10106,8479
2025-12,WEEKENDS/HOLIDAY,6,TRAIN,CC11,708,1163
2025-12,WEEKDAY,12,TRAIN,NS7,19633,19055
2025-12,WEEKDAY,19,TRAIN,NE4/DT19,92066,60846
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1196,4811
2025-12,WEEKDAY,20,TRAIN,SW1,2994,3167
2025-12,WEEKENDS/HOLIDAY,22,TRAIN,DT3,773,2591
2025-12,WEEKDAY,10,TRAIN,EW15,14699,64382
2025-12,WEEKENDS/HOLIDAY,7,TRAIN,NE5,724,2949
2025-12,WEEKDAY,16,TRAIN,DT21,10426,7890
2025-12,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2547,3625
2025-12,WEEKENDS/HOLIDAY,15,TRAIN,EW11,8090,9299
2025-12,WEEKDAY,17,TRAIN,CC14,12179,9001
2025-12,WEEKENDS/HOLIDAY,19,TRAIN,BP7,303,538
2025-12,WEEKDAY,8,TRAIN,SW2,8524,4147
2025-12,WEEKENDS/HOLIDAY,9,TRAIN,SW8,1124,412
2025-12,WEEKDAY,22,TRAIN,TE19,6460,1884
2025-12,WEEKENDS/HOLIDAY,11,TRAIN,SW1,1208,1318
